"","V1","V2"
"4339","RASA1","ZNF133"
"4340","RBM10","RHOA"
"4341","RBM10","SMC1A"
"4342","RBM10","ZFP36L1"
"4343","RET","RUNX1"
"4344","RET","SMARCA1"
"4345","RET","SOX9"
"4346","RET","TBX3"
"4347","RET","TET2"
"4348","RET","THRAP3"
"4349","RET","TNFAIP3"
"4350","RET","ZBTB7B"
"4351","RET","ZC3H12A"
"4352","RET","ZFP36L2"
"4353","RET","ZMYM2"
"4354","RET","ZNF133"
"4355","RFC1","RPS6KA3"
"4356","RFC1","SMAD4"
"4357","RFC1","SMARCA1"
"4358","RFC1","SMC3"
"4359","RFC1","SOX9"
"4360","RFC1","SPOP"
"4361","RFC1","SRSF2"
"4362","RFC1","TBL1XR1"
"4363","RFC1","TCF12"
"4364","RFC1","TGIF1"
"4365","RFC1","TLR4"
"4366","RFC1","TNFAIP3"
"4367","RFC1","XPO1"
"4368","RFC1","ZBTB20"
"4369","RFC1","ZFP36L2"
"4370","RFC1","ZNF133"
"4371","RHEB","RIT1"
"4372","RHEB","RPL22L1"
"4373","RHEB","RQCD1"
"4374","RHEB","RRAS2"
"4375","RHEB","STK11"
"4376","RHEB","TCEB1"
"4377","RHEB","TCF7L2"
"4378","RHEB","TMSB4X"
"4379","RHEB","UNCX"
"4380","RHEB","VHL"
"4381","RHEB","ZCCHC12"
"4382","RHOA","SCAF4"
"4383","RHOA","SF3B1"
"4384","RHOA","SMC1A"
"4385","RHOA","SOS1"
"4386","RHOA","ZFP36L1"
"4387","RHOB","RXRA"
"4388","RIT1","RPL22L1"
"4389","RIT1","RQCD1"
"4390","RIT1","RRAS2"
"4391","RIT1","STK11"
"4392","RIT1","TCEB1"
"4393","RIT1","TMSB4X"
"4394","RIT1","VHL"
"4395","RNF111","TSC2"
"4396","RNF111","TXNIP"
"4397","RNF111","USP9X"
"4398","RNF43","RPL5"
"4399","RNF43","SMAD2"
"4400","RNF43","SMARCB1"
"4401","RNF43","SOX17"
"4402","RNF43","TGFBR2"
"4403","RNF43","TRAF3"
"4404","RNF43","U2AF1L4"
"4405","RNF43","WT1"
"4406","RPL22L1","RQCD1"
"4407","RPL22L1","RRAS2"
"4408","RPL22L1","STK11"
"4409","RPL22L1","TCEB1"
"4410","RPL22L1","TMSB4X"
"4411","RPL22L1","VHL"
"4412","RPL5","SOX17"
"4413","RPL5","TCF7L2"
"4414","RPL5","TGFBR2"
"4415","RPL5","TRAF3"
"4416","RPL5","UNCX"
"4417","RPL5","ZCCHC12"
"4418","RPS6KA3","SMAD4"
"4419","RPS6KA3","SMARCA1"
"4420","RPS6KA3","SMC3"
"4421","RPS6KA3","SOX9"
"4422","RPS6KA3","SPOP"
"4423","RPS6KA3","SRSF2"
"4424","RPS6KA3","TBL1XR1"
"4425","RPS6KA3","TCF12"
"4426","RPS6KA3","TGIF1"
"4427","RPS6KA3","TLR4"
"4428","RPS6KA3","TNFAIP3"
"4429","RPS6KA3","XPO1"
"4430","RPS6KA3","ZBTB20"
"4431","RPS6KA3","ZFP36L2"
"4432","RPS6KA3","ZNF133"
"4433","RQCD1","RRAS2"
"4434","RQCD1","STK11"
"4435","RQCD1","TCEB1"
"4436","RQCD1","TMSB4X"
"4437","RQCD1","VHL"
"4438","RRAS2","STK11"
"4439","RRAS2","TCEB1"
"4440","RRAS2","TMSB4X"
"4441","RRAS2","VHL"
"4442","RUNX1","SMARCA1"
"4443","RUNX1","SOX9"
"4444","RUNX1","TBX3"
"4445","RUNX1","TET2"
"4446","RUNX1","THRAP3"
"4447","RUNX1","TNFAIP3"
"4448","RUNX1","ZBTB7B"
"4449","RUNX1","ZC3H12A"
"4450","RUNX1","ZFP36L2"
"4451","RUNX1","ZMYM2"
"4452","RUNX1","ZNF133"
"4453","RXRA","SETD2"
"4454","SCAF4","SF3B1"
"4455","SCAF4","SOS1"
"4456","SCAF4","ZFP36L1"
"4457","SETBP1","SF1"
"4458","SETBP1","SIN3A"
"4459","SETBP1","TAF1"
"4460","SETBP1","TBX3"
"4461","SETBP1","THRAP3"
"4462","SETBP1","ZC3H12A"
"4463","SETBP1","ZMYM3"
"4464","SETBP1","ZNF750"
"4465","SF1","SIN3A"
"4466","SF1","TAF1"
"4467","SF1","USP9X"
"4468","SF1","ZMYM3"
"4469","SF1","ZNF750"
"4470","SF3B1","SOS1"
"4471","SF3B1","ZFP36L1"
"4472","SIN3A","TAF1"
"4473","SIN3A","USP9X"
"4474","SIN3A","ZMYM3"
"4475","SIN3A","ZNF750"
"4476","SMAD2","SMARCB1"
"4477","SMAD2","SPOP"
"4478","SMAD2","SRSF2"
"4479","SMAD2","TCF12"
"4480","SMAD2","TGFBR2"
"4481","SMAD2","TGIF1"
"4482","SMAD2","U2AF1L4"
"4483","SMAD2","WT1"
"4484","SMAD2","ZBTB20"
"4485","SMAD4","SMARCA1"
"4486","SMAD4","SMC3"
"4487","SMAD4","SOX9"
"4488","SMAD4","SPOP"
"4489","SMAD4","SRSF2"
"4490","SMAD4","TBL1XR1"
"4491","SMAD4","TCF12"
"4492","SMAD4","TGIF1"
"4493","SMAD4","TLR4"
"4494","SMAD4","TNFAIP3"
"4495","SMAD4","XPO1"
"4496","SMAD4","ZBTB20"
"4497","SMAD4","ZFP36L2"
"4498","SMAD4","ZNF133"
"4499","SMARCA1","SMC3"
"4500","SMARCA1","SOX9"
"4501","SMARCA1","TBL1XR1"
"4502","SMARCA1","TET2"
"4503","SMARCA1","TLR4"
"4504","SMARCA1","TNFAIP3"
"4505","SMARCA1","XPO1"
"4506","SMARCA1","ZBTB7B"
"4507","SMARCA1","ZFP36L2"
"4508","SMARCA1","ZMYM2"
"4509","SMARCA1","ZNF133"
"4510","SMARCA4","WHSC1"
"4511","SMARCB1","SPOP"
"4512","SMARCB1","SRSF2"
"4513","SMARCB1","TCF12"
"4514","SMARCB1","TGFBR2"
"4515","SMARCB1","TGIF1"
"4516","SMARCB1","U2AF1L4"
"4517","SMARCB1","WT1"
"4518","SMARCB1","ZBTB20"
"4519","SMC1A","ZFP36L1"
"4520","SMC3","SOX9"
"4521","SMC3","SPOP"
"4522","SMC3","SRSF2"
"4523","SMC3","TBL1XR1"
"4524","SMC3","TCF12"
"4525","SMC3","TGIF1"
"4526","SMC3","TLR4"
"4527","SMC3","TNFAIP3"
"4528","SMC3","XPO1"
"4529","SMC3","ZBTB20"
"4530","SMC3","ZFP36L2"
"4531","SMC3","ZNF133"
"4532","SOS1","ZFP36L1"
"4533","SOX17","TCF7L2"
"4534","SOX17","TGFBR2"
"4535","SOX17","TRAF3"
"4536","SOX17","UNCX"
"4537","SOX17","ZCCHC12"
"4538","SOX9","TBL1XR1"
"4539","SOX9","TET2"
"4540","SOX9","TLR4"
"4541","SOX9","TNFAIP3"
"4542","SOX9","XPO1"
"4543","SOX9","ZBTB7B"
"4544","SOX9","ZFP36L2"
"4545","SOX9","ZMYM2"
"4546","SOX9","ZNF133"
"4547","SPOP","SRSF2"
"4548","SPOP","TBL1XR1"
"4549","SPOP","TCF12"
"4550","SPOP","TGIF1"
"4551","SPOP","TLR4"
"4552","SPOP","U2AF1L4"
"4553","SPOP","WT1"
"4554","SPOP","XPO1"
"4555","SPOP","ZBTB20"
"4556","SPTAN1","STAG2"
"4557","SRSF2","TBL1XR1"
"4558","SRSF2","TCF12"
"4559","SRSF2","TGIF1"
"4560","SRSF2","TLR4"
"4561","SRSF2","U2AF1L4"
"4562","SRSF2","WT1"
"4563","SRSF2","XPO1"
"4564","SRSF2","ZBTB20"
"4565","STK11","TCEB1"
"4566","STK11","TMSB4X"
"4567","STK11","VHL"
"4568","TAF1","USP9X"
"4569","TAF1","ZMYM3"
"4570","TAF1","ZNF750"
"4571","TBL1XR1","TCF12"
"4572","TBL1XR1","TGIF1"
"4573","TBL1XR1","TLR4"
"4574","TBL1XR1","TNFAIP3"
"4575","TBL1XR1","XPO1"
"4576","TBL1XR1","ZBTB20"
"4577","TBL1XR1","ZFP36L2"
"4578","TBL1XR1","ZNF133"
"4579","TBX3","TET2"
"4580","TBX3","THRAP3"
"4581","TBX3","ZBTB7B"
"4582","TBX3","ZC3H12A"
"4583","TBX3","ZMYM2"
"4584","TBX3","ZMYM3"
"4585","TBX3","ZNF750"
"4586","TCEB1","TMSB4X"
"4587","TCEB1","VHL"
"4588","TCF12","TGIF1"
"4589","TCF12","TLR4"
"4590","TCF12","U2AF1L4"
"4591","TCF12","WT1"
"4592","TCF12","XPO1"
"4593","TCF12","ZBTB20"
"4594","TCF7L2","TRAF3"
"4595","TCF7L2","UNCX"
"4596","TCF7L2","VHL"
"4597","TCF7L2","ZCCHC12"
"4598","TET2","THRAP3"
"4599","TET2","TNFAIP3"
"4600","TET2","ZBTB7B"
"4601","TET2","ZC3H12A"
"4602","TET2","ZFP36L2"
"4603","TET2","ZMYM2"
"4604","TET2","ZNF133"
"4605","TGFBR2","TRAF3"
"4606","TGFBR2","U2AF1L4"
"4607","TGFBR2","WT1"
"4608","TGIF1","TLR4"
"4609","TGIF1","U2AF1L4"
"4610","TGIF1","WT1"
"4611","TGIF1","XPO1"
"4612","TGIF1","ZBTB20"
"4613","THRAP3","ZBTB7B"
"4614","THRAP3","ZC3H12A"
"4615","THRAP3","ZMYM2"
"4616","THRAP3","ZMYM3"
"4617","THRAP3","ZNF750"
"4618","TLR4","TNFAIP3"
"4619","TLR4","XPO1"
"4620","TLR4","ZBTB20"
"4621","TLR4","ZFP36L2"
"4622","TLR4","ZNF133"
"4623","TMSB4X","VHL"
"4624","TNFAIP3","XPO1"
"4625","TNFAIP3","ZBTB7B"
"4626","TNFAIP3","ZFP36L2"
"4627","TNFAIP3","ZMYM2"
"4628","TNFAIP3","ZNF133"
"4629","TRAF3","UNCX"
"4630","TRAF3","ZCCHC12"
"4631","TSC2","TXNIP"
"4632","TSC2","USP9X"
"4633","TXNIP","USP9X"
"4634","U2AF1L4","WT1"
"4635","U2AF1L4","ZBTB20"
"4636","UNCX","VHL"
"4637","UNCX","ZCCHC12"
"4638","VHL","ZCCHC12"
"4639","WT1","ZBTB20"
"4640","XPO1","ZBTB20"
"4641","XPO1","ZFP36L2"
"4642","XPO1","ZNF133"
"4643","ZBTB7B","ZC3H12A"
"4644","ZBTB7B","ZFP36L2"
"4645","ZBTB7B","ZMYM2"
"4646","ZBTB7B","ZNF133"
"4647","ZC3H12A","ZMYM2"
"4648","ZC3H12A","ZMYM3"
"4649","ZC3H12A","ZNF750"
"4650","ZFP36L2","ZMYM2"
"4651","ZFP36L2","ZNF133"
"4652","ZMYM2","ZNF133"
"4653","ZMYM3","ZNF750"
